time,value
18.15,1188
18.2,1161
18.25,1183
18.3,1148
18.35,1115
18.4,1199
18.45,1182
18.5,1227
18.55,1145
18.6,1223
18.65,1206
18.7,1211
18.75,1241
18.8,1097
18.85,1172
18.9,1202
18.95,1203
19.0,1198
19.05,1212
19.1,1127
19.15,1159
19.2,1193
19.25,1231
19.3,1180
19.35,1175
19.4,1222
19.45,1241
19.5,1166
19.55,1158
19.6,1129
19.65,1204
19.7,1211
19.75,1245
19.8,1164
19.85,1158
19.9,1250
19.95,1198
20.0,1247
20.05,1195
20.1,1148
20.15,1203
20.2,1174
20.25,1177
20.3,1248
20.35,1178
20.4,1135
20.45,1172
20.5,1171
20.55,1246
20.6,1190
20.65,1187
20.7,1222
20.75,1211
20.8,1174
20.85,1188
20.9,1192
20.95,1213
21.0,1220
21.05,1155
21.1,1187
21.15,1190
21.2,1208
21.25,1195
21.3,1273
21.35,1169
21.4,1195
21.45,1221
21.5,1136
21.55,1156
21.6,1132
21.65,1225
21.7,1206
21.75,1220
21.8,1131
21.85,1215
21.9,1225
21.95,1230
22.0,1219
22.05,1219
22.1,1233
22.15,1138
22.2,1207
22.25,1205
22.3,1164
22.35,1150
22.4,1198
22.45,1173
22.5,1238
22.55,1165
22.6,1197
22.65,1218
22.7,1196
22.75,1236
22.8,1185
22.85,1141
22.9,1191
22.95,1237
23.0,1197
23.05,1222
23.1,1203
23.15,1233
23.2,1161
23.25,1181
23.3,1197
23.35,1206
23.4,1170
23.45,1209
23.5,1241
23.55,1217
23.6,1174
23.65,1240
23.7,1210
23.75,1155
23.8,1174
23.85,1161
23.9,1212
23.95,1170
24.0,1228
24.05,1232
24.1,1181
24.15,1182
24.2,1146
24.25,1183
24.3,1257
24.35,1193
24.4,1219
24.45,1209
24.5,1277
24.55,1190
24.6,1185
24.65,1244
24.7,1179
24.75,1179
24.8,1174
24.85,1182
24.9,1248
24.95,1184
25.0,1231
25.05,1216
25.1,1239
25.15,1215
25.2,1225
25.25,1191
25.3,1173
25.35,1200
25.4,1217
25.45,1221
25.5,1194
25.55,1226
25.6,1165
25.65,1201
25.7,1239
25.75,1162
25.8,1162
25.85,1222
25.9,1228
25.95,1191
26.0,1208
26.05,1179
26.1,1186
26.15,1207
26.2,1199
26.25,1134
26.3,1129
26.35,1155
26.4,1235
26.45,1180
26.5,1243
26.55,1280
26.6,1204
26.65,1194
26.7,1184
26.75,1191
26.8,1189
26.85,1142
26.9,1158
26.95,1155
27.0,1194
27.05,1231
27.1,1159
27.15,1206
27.2,1176
27.25,1197
27.3,1149
27.35,1129
27.4,1154
27.45,1239
27.5,1128
27.55,1149
27.6,1187
27.65,1190
27.7,1167
27.75,1159
27.8,1289
27.85,1174
27.9,1181
27.95,1235
28.0,1227
28.05,1190
28.1,1200
28.15,1183
28.2,1187
28.25,1194
28.3,1173
28.35,1148
28.4,1208
28.45,1137
28.5,1212
28.55,1248
28.6,1191
28.65,1141
28.7,1164
28.75,1179
28.8,1178
28.85,1187
28.9,1241
28.95,1184
29.0,1180
29.05,1179
29.1,1185
29.15,1190
29.2,1156
29.25,1185
29.3,1174
29.35,1152
29.4,1158
29.45,1159
29.5,1180
29.55,1149
29.6,1195
29.65,1223
29.7,1146
29.75,1165
29.8,1194
29.85,1191
29.9,1260
29.95,1255
30.0,1189
30.05,1199
30.1,1170
30.15,1248
30.2,1206
30.25,1256
30.3,1233
30.35,1162
30.4,1196
30.45,1145
30.5,1157
30.55,1259
30.6,1216
30.65,1159
30.7,1167
30.75,1241
30.8,1163
30.85,1155
30.9,1177
30.95,1204
31.0,1165
31.05,1176
31.1,1150
31.15,1211
31.2,1154
31.25,1135
31.3,1213
31.35,1230
31.4,1223
31.45,1218
31.5,1172
31.55,1152
31.6,1178
31.65,1196
31.7,1184
31.75,1211
31.8,1240
31.85,1197
31.9,1194
31.95,1157
32.0,1232
32.05,1186
32.1,1168
32.15,1207
32.2,1160
32.25,1213
32.3,1184
32.35,1226
32.4,1231
32.45,1227
32.5,1179
32.55,1254
32.6,1248
32.65,1193
32.7,1173
32.75,1166
32.8,1193
32.85,1226
32.9,1178
32.95,1223
33.0,1197
33.05,1098
33.1,1195
33.15,1182
33.2,1189
33.25,1163
33.3,1182
33.35,1220
33.4,1248
33.45,1211
33.5,1160
33.55,1214
33.6,1162
33.65,1232
33.7,1106
33.75,1195
33.8,1236
33.85,1204
33.9,1191
33.95,1164
34.0,1211
34.05,1095
34.1,1154
34.15,1210
34.2,1210
34.25,1207
34.3,1164
34.35,1210
34.4,1203
34.45,1220
34.5,1187
34.55,1156
34.6,1216
34.65,1135
34.7,1159
34.75,1189
34.8,1223
34.85,1243
34.9,1131
34.95,1197
35.0,1221
35.05,1209
35.1,1204
35.15,1170
35.2,1236
35.25,1186
35.3,1200
35.35,1145
35.4,1211
35.45,1227
35.5,1163
35.55,1248
35.6,1216
35.65,1226
35.7,1217
35.75,1180
35.8,1240
35.85,1235
35.9,1230
35.95,1191
36.0,1185
36.05,1179
36.1,1277
36.15,1136
36.2,1168
36.25,1179
36.3,1148
36.35,1207
36.4,1211
36.45,1172
36.5,1160
36.55,1218
36.6,1217
36.65,1173
36.7,1184
36.75,1209
36.8,1245
36.85,1184
36.9,1224
36.95,1188
37.0,1158
37.05,1257
37.1,1145
37.15,1202
37.2,1147
37.25,1178
37.3,1229
37.35,1191
37.4,1238
37.45,1174
37.5,1164
37.55,1230
37.6,1199
37.65,1190
37.7,1296
37.75,1117
37.8,1202
37.85,1215
37.9,1191
37.95,1189
38.0,1211
38.05,1194
38.1,1188
38.15,1215
38.2,1128
38.25,1211
38.3,1166
38.35,1203
38.4,1185
38.45,1219
38.5,1177
38.55,1168
38.6,1224
38.65,1108
38.7,1172
38.75,1216
38.8,1179
38.85,1153
38.9,1163
38.95,1252
39.0,1165
39.05,1186
39.1,1172
39.15,1214
39.2,1197
39.25,1182
39.3,1222
39.35,1196
39.4,1170
39.45,1203
39.5,1173
39.55,1171
39.6,1214
39.65,1220
39.7,1235
39.75,1199
39.8,1221
39.85,1254
39.9,1274
39.95,1184
40.0,1254
40.05,1169
40.1,1183
40.15,1202
40.2,1211
40.25,1225
40.3,1223
40.35,1183
40.4,1216
40.45,1174
40.5,1200
40.55,1119
40.6,1205
40.65,1210
40.7,1201
40.75,1210
40.8,1238
40.85,1134
40.9,1186
40.95,1215
41.0,1212
41.05,1212
41.1,1156
41.15,1256
41.2,1193
41.25,1273
41.3,1222
41.35,1217
41.4,1194
41.45,1159
41.5,1218
41.55,1211
41.6,1178
41.65,1218
41.7,1170
41.75,1194
41.8,1191
41.85,1236
41.9,1262
41.95,1228
42.0,1249
42.05,1202
42.1,1191
42.15,1250
42.2,1160
42.25,1180
42.3,1197
42.35,1195
42.4,1163
42.45,1201
42.5,1117
42.55,1193
42.6,1206
42.65,1200
42.7,1158
42.75,1182
42.8,1182
42.85,1228
42.9,1150
42.95,1267
43.0,1200
43.05,1220
43.1,1180
43.15,1168
43.2,1236
43.25,1225
43.3,1196
43.35,1202
43.4,1221
43.45,1182
43.5,1214
43.55,1200
43.6,1229
43.65,1145
43.7,1233
43.75,1198
43.8,1214
43.85,1197
43.9,1145
43.95,1180
44.0,1194
44.05,1200
44.1,1221
44.15,1224
44.2,1263
44.25,1213
44.3,1216
44.35,1191
44.4,1197
44.45,1193
44.5,1208
44.55,1204
44.6,1208
44.65,1224
44.7,1216
44.75,1223
44.8,1181
44.85,1201
44.9,1164
44.95,1254
45.0,1194
45.05,1291
45.1,1242
45.15,1211
45.2,1203
45.25,1235
45.3,1203
45.35,1253
45.4,1199
45.45,1144
45.5,1226
45.55,1226
45.6,1230
45.65,1213
45.7,1196
45.75,1155
45.8,1161
45.85,1142
45.9,1199
45.95,1181
46.0,1154
46.05,1222
46.1,1142
46.15,1205
46.2,1211
46.25,1207
46.3,1123
46.35,1128
46.4,1196
46.45,1153
46.5,1181
46.55,1174
46.6,1298
46.65,1166
46.7,1194
46.75,1176
46.8,1171
46.85,1153
46.9,1193
46.95,1145
47.0,1213
47.05,1232
47.1,1196
47.15,1189
47.2,1169
47.25,1181
47.3,1233
47.35,1128
47.4,1176
47.45,1134
47.5,1171
47.55,1092
47.6,1210
47.65,1158
47.7,1212
47.75,1108
47.8,1200
47.85,1185
47.9,1243
47.95,1200
48.0,1246
48.05,1183
48.1,1162
48.15,1151
48.2,1230
48.25,1194
48.3,1211
48.35,1216
48.4,1251
48.45,1152
48.5,1236
48.55,1221
48.6,1221
48.65,1185
48.7,1166
48.75,1224
48.8,1209
48.85,1162
48.9,1155
48.95,1171
49.0,1195
49.05,1151
49.1,1244
49.15,1159
49.2,1202
49.25,1182
49.3,1177
49.35,1193
49.4,1222
49.45,1131
49.5,1203
49.55,1159
49.6,1136
49.65,1131
49.7,1159
49.75,1111
49.8,1122
49.85,1163
49.9,1229
49.95,1164
50.0,1163
50.05,1083
50.1,1178
50.15,1224
50.2,1188
50.25,1164
50.3,1163
50.35,1165
50.4,1134
50.45,1154
50.5,1212
50.55,1162
50.6,1154
50.65,1164
50.7,1156
50.75,1089
50.8,1186
50.85,1139
50.9,1190
50.95,1196
51.0,1173
51.05,1209
51.1,1174
51.15,1189
51.2,1167
51.25,1185
51.3,1174
51.35,1150
51.4,1161
51.45,1169
51.5,1233
51.55,1188
51.6,1190
51.65,1255
51.7,1149
51.75,1130
51.8,1230
51.85,1210
51.9,1151
51.95,1191
52.0,1200
52.05,1190
52.1,1209
52.15,1244
52.2,1210
52.25,1208
52.3,1247
52.35,1208
52.4,1209
52.45,1157
52.5,1184
52.55,1232
52.6,1183
52.65,1260
52.7,1191
52.75,1221
52.8,1181
52.85,1242
52.9,1210
52.95,1110
53.0,1178
53.05,1162
53.1,1120
53.15,1174
53.2,1107
53.25,1148
53.3,1150
53.35,1162
53.4,1158
53.45,1166
53.5,1209
53.55,1115
53.6,1193
53.65,1118
53.7,1118
53.75,1179
53.8,1150
53.85,1211
53.9,1143
53.95,1137
54.0,1155
54.05,1165
54.1,1141
54.15,1153
54.2,1193
54.25,1197
54.3,1192
54.35,1145
54.4,1146
54.45,1149
54.5,1180
54.55,1141
54.6,1151
54.65,1162
54.7,1217
54.75,1193
54.8,1185
54.85,1199
54.9,1167
54.95,1212
55.0,1186
55.05,1161
55.1,1213
55.15,1275
55.2,1173
55.25,1181
55.3,1168
55.35,1176
55.4,1165
55.45,1161
55.5,1220
55.55,1190
55.6,1206
55.65,1206
55.7,1199
55.75,1155
55.8,1161
55.85,1141
55.9,1111
55.95,1153
56.0,1135
56.05,1203
56.1,1143
56.15,1169
56.2,1165
56.25,1200
56.3,1143
56.35,1128
56.4,1195
56.45,1198
56.5,1149
56.55,1175
56.6,1196
56.65,1195
56.7,1129
56.75,1183
56.8,1187
56.85,1198
56.9,1261
56.95,1162
57.0,1186
57.05,1269
57.1,1265
57.15,1169
57.2,1145
57.25,1200
57.3,1158
57.35,1189
57.4,1147
57.45,1168
57.5,1204
57.55,1169
57.6,1163
57.65,1188
57.7,1170
57.75,1175
57.8,1189
57.85,1179
57.9,1161
57.95,1207
58.0,1134
58.05,1218
58.1,1190
58.15,1215
58.2,1234
58.25,1246
58.3,1187
58.35,1197
58.4,1202
58.45,1137
58.5,1176
58.55,1207
58.6,1214
58.65,1270
58.7,1214
58.75,1172
58.8,1167
58.85,1120
58.9,1223
58.95,1136
59.0,1194
59.05,1160
59.1,1226
59.15,1137
59.2,1210
59.25,1203
59.3,1158
59.35,1180
59.4,1195
59.45,1223
59.5,1165
59.55,1159
59.6,1142
59.65,1180
59.7,1178
59.75,1206
59.8,1267
59.85,1200
59.9,1154
59.95,1156
60.0,1153
60.05,1153
60.1,1197
60.15,1171
60.2,1154
60.25,1233
60.3,1075
60.35,1146
60.4,1215
60.45,1158
60.5,1151
60.55,1257
60.6,1231
60.65,1136
60.7,1157
60.75,1172
60.8,1094
60.85,1121
60.9,1204
60.95,1209
61.0,1156
61.05,1162
61.1,1125
61.15,1221
61.2,1181
61.25,1119
61.3,1155
61.35,1137
61.4,1180
61.45,1126
61.5,1130
61.55,1186
61.6,1164
61.65,1154
61.7,1156
61.75,1140
61.8,1142
61.85,1220
61.9,1193
61.95,1278
62.0,1143
62.05,1184
62.1,1118
62.15,1156
62.2,1203
62.25,1147
62.3,1201
62.35,1165
62.4,1137
62.45,1150
62.5,1203
62.55,1177
62.6,1177
62.65,1192
62.7,1138
62.75,1161
62.8,1148
62.85,1140
62.9,1171
62.95,1212
63.0,1116
63.05,1167
63.1,1154
63.15,1158
63.2,1218
63.25,1156
63.3,1178
63.35,1192
63.4,1176
63.45,1143
63.5,1176
63.55,1183
63.6,1186
63.65,1194
63.7,1175
63.75,1231
63.8,1230
63.85,1182
63.9,1185
63.95,1170
64.0,1153
64.05,1186
64.1,1153
64.15,1215
64.2,1186
64.25,1129
64.3,1151
64.35,1152
64.4,1207
64.45,1173
64.5,1198
64.55,1137
64.6,1221
64.65,1207
64.7,1163
64.75,1144
64.8,1190
64.85,1148
64.9,1226
64.95,1210
65.0,1182
65.05,1155
65.1,1210
65.15,1126
65.2,1156
65.25,1129
65.3,1114
65.35,1227
65.4,1231
65.45,1182
65.5,1162
65.55,1214
65.6,1121
65.65,1184
65.7,1158
65.75,1165
65.8,1124
65.85,1188
65.9,1127
65.95,1140
66.0,1138
66.05,1190
66.1,1175
66.15,1123
66.2,1249
66.25,1229
66.3,1122
66.35,1180
66.4,1190
66.45,1169
66.5,1127
66.55,1130
66.6,1130
66.65,1144
66.7,1101
66.75,1175
66.8,1146
66.85,1143
66.9,1178
66.95,1152
67.0,1197
67.05,1163
67.1,1155
67.15,1165
67.2,1232
67.25,1218
67.3,1208
67.35,1206
67.4,1203
67.45,1146
67.5,1252
67.55,1190
67.6,1248
67.65,1247
67.7,1207
67.75,1191
67.8,1196
67.85,1142
67.9,1272
67.95,1231
68.0,1165
68.05,1136
68.1,1171
68.15,1180
68.2,1227
68.25,1237
68.3,1236
68.35,1277
68.4,1189
68.45,1178
68.5,1226
68.55,1251
68.6,1212
68.65,1241
68.7,1247
68.75,1224
68.8,1189
68.85,1158
68.9,1214
68.95,1200
69.0,1187
69.05,1201
69.1,1148
69.15,1185
69.2,1191
69.25,1132
69.3,1123
69.35,1160
69.4,1155
69.45,1125
69.5,1078
69.55,1133
69.6,1170
69.65,1114
69.7,1175
69.75,1175
69.8,1177
69.85,1166
69.9,1173
69.95,1138
70.0,1216
70.05,1155
70.1,1205
70.15,1181
70.2,1134
70.25,1191
70.3,1114
70.35,1110
70.4,1162
70.45,1116
70.5,1106
70.55,1151
70.6,1095
70.65,1224
70.7,1197
70.75,1216
70.8,1191
70.85,1182
70.9,1152
70.95,1155
71.0,1153
71.05,1169
71.1,1084
71.15,1153
71.2,1105
71.25,1149
71.3,1217
71.35,1204
71.4,1201
71.45,1256
71.5,1261
71.55,1188
71.6,1170
71.65,1267
71.7,1189
71.75,1197
71.8,1222
71.85,1175
71.9,1148
71.95,1180
72.0,1193
72.05,1159
72.1,1207
72.15,1225
72.2,1204
72.25,1146
72.3,1189
72.35,1150
72.4,1161
72.45,1245
72.5,1181
72.55,1140
72.6,1223
72.65,1110
72.7,1094
72.75,1151
72.8,1149
72.85,1145
72.9,1179
72.95,1159
73.0,1150
73.05,1118
73.1,1184
73.15,1140
73.2,1199
73.25,1076
73.3,1133
73.35,1176
73.4,1098
73.45,1173
73.5,1113
73.55,1138
73.6,1136
73.65,1137
73.7,1212
73.75,1171
73.8,1128
73.85,1190
73.9,1140
73.95,1162
74.0,1151
74.05,1169
74.1,1180
74.15,1182
74.2,1227
74.25,1188
74.3,1180
74.35,1166
74.4,1195
74.45,1274
74.5,1213
74.55,1179
74.6,1161
74.65,1197
74.7,1257
74.75,1216
74.8,1235
74.85,1173
74.9,1146
74.95,1146
75.0,1177
75.05,1114
75.1,1155
75.15,1147
75.2,1182
75.25,1174
75.3,1141
75.35,1165
75.4,1121
75.45,1175
75.5,1126
75.55,1143
75.6,1188
75.65,1186
75.7,1163
75.75,1115
75.8,1196
75.85,1162
75.9,1133
75.95,1150
76.0,1076
76.05,1123
76.1,1106
76.15,1176
76.2,1172
76.25,1188
76.3,1180
76.35,1155
76.4,1139
76.45,1180
76.5,1164
76.55,1103
76.6,1174
76.65,1125
76.7,1165
76.75,1134
76.8,1158
76.85,1216
76.9,1183
76.95,1128
77.0,1223
77.05,1086
77.1,1184
77.15,1170
77.2,1115
77.25,1152
77.3,1126
77.35,1152
77.4,1237
77.45,1133
77.5,1127
77.55,1112
77.6,1119
77.65,1209
77.7,1176
77.75,1158
77.8,1258
77.85,1144
77.9,1203
77.95,1243
78.0,1193
78.05,1160
78.1,1182
78.15,1163
78.2,1139
78.25,1112
78.3,1169
78.35,1168
78.4,1174
78.45,1123
78.5,1136
78.55,1179
78.6,1184
78.65,1106
78.7,1159
78.75,1173
78.8,1162
78.85,1179
78.9,1156
78.95,1111
79.0,1126
79.05,1188
79.1,1217
79.15,1126
79.2,1206
79.25,1196
79.3,1169
79.35,1102
79.4,1192
79.45,1140
79.5,1122
79.55,1134
79.6,1100
79.65,1194
79.7,1157
79.75,1167
79.8,1187
79.85,1174
79.9,1132
79.95,1195
80.0,1080
80.05,1126
80.1,1181
80.15,1115
80.2,1215
80.25,1131
80.3,1180
80.35,1103
80.4,1144
80.45,1141
80.5,1146
80.55,1169
80.6,1231
80.65,1193
80.7,1209
80.75,1164
80.8,1200
80.85,1249
80.9,1160
80.95,1191
81.0,1208
81.05,1205
81.1,1120
81.15,1195
81.2,1174
81.25,1158
81.3,1186
81.35,1205
81.4,1251
81.45,1228
81.5,1217
81.55,1249
81.6,1205
81.65,1142
81.7,1172
81.75,1146
81.8,1186
81.85,1220
81.9,1227
81.95,1235
82.0,1199
82.05,1089
82.1,1188
82.15,1216
82.2,1179
82.25,1185
82.3,1218
82.35,1224
82.4,1201
82.45,1208
82.5,1151
82.55,1242
82.6,1192
82.65,1153
82.7,1170
82.75,1210
82.8,1143
82.85,1177
82.9,1205
82.95,1165
83.0,1257
83.05,1172
83.1,1151
83.15,1216
83.2,1203
83.25,1161
83.3,1188
83.35,1162
83.4,1160
83.45,1126
83.5,1222
83.55,1220
83.6,1197
83.65,1165
83.7,1155
83.75,1187
83.8,1196
83.85,1093
83.9,1110
83.95,1145
84.0,1237
84.05,1171
84.1,1194
84.15,1233
84.2,1145
84.25,1180
84.3,1197
84.35,1205
84.4,1223
84.45,1205
84.5,1167
84.55,1186
84.6,1202
84.65,1127
84.7,1196
84.75,1137
84.8,1203
84.85,1114
84.9,1192
84.95,1242
85.0,1183
85.05,1137
85.1,1233
85.15,1154
85.2,1177
85.25,1173
85.3,1196
85.35,1207
85.4,1096
85.45,1169
85.5,1205
85.55,1186
85.6,1218
85.65,1215
85.7,1233
85.75,1173
85.8,1199
85.85,1146
85.9,1168
85.95,1186
86.0,1179
86.05,1189
86.1,1268
86.15,1160
86.2,1144
86.25,1127
86.3,1223
86.35,1248
86.4,1214
86.45,1192
86.5,1149
86.55,1210
86.6,1123
86.65,1168
86.7,1273
86.75,1145
86.8,1156
86.85,1163
86.9,1232
86.95,1166
87.0,1223
87.05,1160
87.1,1185
87.15,1224
87.2,1171
87.25,1192
87.3,1194
87.35,1204
87.4,1192
87.45,1179
87.5,1254
87.55,1236
87.6,1103
87.65,1121
87.7,1205
87.75,1206
87.8,1131
87.85,1116
87.9,1220
87.95,1223
88.0,1169
88.05,1185
88.1,1212
88.15,1241
88.2,1246
88.25,1216
88.3,1220
88.35,1225
88.4,1202
88.45,1126
88.5,1217
88.55,1206
88.6,1248
88.65,1149
88.7,1209
88.75,1168
88.8,1175
88.85,1263
88.9,1201
88.95,1169
89.0,1169
89.05,1146
89.1,1197
89.15,1193
89.2,1143
89.25,1154
89.3,1217
89.35,1166
89.4,1086
89.45,1196
89.5,1131
89.55,1188
89.6,1122
89.65,1198
89.7,1171
89.75,1115
89.8,1105
89.85,1130
89.9,1126
89.95,1099
90.0,1181
90.05,1207
90.1,1187
90.15,1144
90.2,1179
90.25,1230
90.3,1130
90.35,1157
90.4,1154
90.45,1119
90.5,1145
90.55,1194
90.6,1165
90.65,1143
90.7,1146
90.75,1186
90.8,1142
90.85,1132
90.9,1202
90.95,1123
91.0,1161
91.05,1192
91.1,1174
91.15,1225
91.2,1176
91.25,1206
91.3,1184
91.35,1213
91.4,1181
91.45,1182
91.5,1126
91.55,1156
91.6,1176
91.65,1189
91.7,1171
91.75,1208
91.8,1138
91.85,1160
91.9,1179
91.95,1154
92.0,1146
92.05,1159
92.1,1211
92.15,1127
92.2,1144
92.25,1158
92.3,1178
92.35,1208
92.4,1120
92.45,1211
92.5,1175
92.55,1178
92.6,1239
92.65,1159
92.7,1123
92.75,1178
92.8,1209
92.85,1236
92.9,1203
92.95,1190
93.0,1218
93.05,1211
93.1,1243
93.15,1142
93.2,1196
93.25,1200
93.3,1137
93.35,1184
93.4,1190
93.45,1153
93.5,1168
93.55,1111
93.6,1170
93.65,1178
93.7,1202
93.75,1187
93.8,1154
93.85,1135
93.9,1248
93.95,1199
94.0,1199
94.05,1180
94.1,1132
94.15,1220
94.2,1173
94.25,1179
94.3,1172
94.35,1198
94.4,1229
94.45,1177
94.5,1209
94.55,1160
94.6,1194
94.65,1193
94.7,1205
94.75,1197
94.8,1184
94.85,1242
94.9,1190
94.95,1212
95.0,1261
95.05,1208
95.1,1206
95.15,1142
95.2,1203
95.25,1206
95.3,1184
95.35,1253
95.4,1253
95.45,1184
95.5,1167
95.55,1161
95.6,1208
95.65,1205
95.7,1188
95.75,1130
95.8,1169
95.85,1233
95.9,1174
95.95,1185
96.0,1179
96.05,1211
96.1,1216
96.15,1179
96.2,1180
96.25,1168
96.3,1171
96.35,1180
96.4,1165
96.45,1191
96.5,1171
96.55,1192
96.6,1246
96.65,1149
96.7,1167
96.75,1179
96.8,1227
96.85,1142
96.9,1222
96.95,1212
97.0,1224
97.05,1229
97.1,1212
97.15,1218
97.2,1152
97.25,1187
97.3,1140
97.35,1207
97.4,1276
97.45,1223
97.5,1176
97.55,1220
97.6,1191
97.65,1194
97.7,1188
97.75,1203
97.8,1241
97.85,1158
97.9,1133
97.95,1212
98.0,1145
98.05,1277
98.1,1209
98.15,1138
98.2,1173
98.25,1226
98.3,1209
98.35,1166
98.4,1214
98.45,1256
98.5,1228
98.55,1190
98.6,1213
98.65,1174
98.7,1199
98.75,1219
98.8,1204
98.85,1159
98.9,1226
98.95,1206
99.0,1225
99.05,1232
99.1,1193
99.15,1208
99.2,1186
99.25,1194
99.3,1173
99.35,1164
99.4,1200
99.45,1195
99.5,1124
99.55,1193
99.6,1185
99.65,1171
99.7,1179
99.75,1244
99.8,1213
99.85,1259
99.9,1180
