time,value
38.85,999
38.9,1042
38.95,1023
39.0,1111
39.05,1082
39.1,1103
39.15,1051
39.2,1071
39.25,1020
39.3,1072
39.35,1045
39.4,996
39.45,1014
39.5,1065
39.55,1045
39.6,1065
39.65,1030
39.7,1047
39.75,995
39.8,988
39.85,1053
39.9,1013
39.95,970
40.0,1033
40.05,1033
40.1,1003
40.15,918
40.2,1086
40.25,1087
40.3,1033
40.35,1049
40.4,1041
40.45,1062
40.5,1014
40.55,1029
40.6,1044
40.65,1032
40.7,1052
40.75,1086
40.8,979
40.85,1011
40.9,1039
40.95,1017
41.0,1009
41.05,1037
41.1,1049
41.15,1053
41.2,1016
41.25,1021
41.3,1040
41.35,1003
41.4,1030
41.45,1053
41.5,1092
41.55,1046
41.6,1068
41.65,1087
41.7,1074
41.75,1107
41.8,1086
41.85,1075
41.9,1047
41.95,1046
42.0,1045
42.05,968
42.1,1018
42.15,1045
42.2,1063
42.25,1026
42.3,1092
42.35,1030
42.4,1011
42.45,1102
42.5,1088
42.55,1069
42.6,1049
42.65,1075
42.7,1044
42.75,1000
42.8,998
42.85,1048
42.9,1038
42.95,998
43.0,1099
43.05,1049
43.1,1015
43.15,1073
43.2,1054
43.25,1011
43.3,1029
43.35,1011
43.4,1026
43.45,1056
43.5,1042
43.55,1116
43.6,1050
43.65,1054
43.7,1051
43.75,1052
43.8,1082
43.85,1045
43.9,1042
43.95,1007
44.0,1050
44.05,1020
44.1,1030
44.15,1102
44.2,1085
44.25,1072
44.3,1029
44.35,1126
44.4,1085
44.45,1013
44.5,1098
44.55,1008
44.6,1030
44.65,1039
44.7,1074
44.75,1049
44.8,1075
44.85,1050
44.9,1088
44.95,1037
45.0,1126
45.05,1024
45.1,1054
45.15,1121
45.2,1028
45.25,998
45.3,1022
45.35,1031
45.4,1089
45.45,1046
45.5,1071
45.55,1093
45.6,1008
45.65,999
45.7,1074
45.75,1017
45.8,1103
45.85,1007
45.9,1022
45.95,991
46.0,1023
46.05,1021
46.1,1059
46.15,1017
46.2,1078
46.25,1014
46.3,1065
46.35,1063
46.4,1077
46.45,1103
46.5,1071
46.55,1045
46.6,988
46.65,1062
46.7,1002
46.75,1067
46.8,1094
46.85,1071
46.9,1024
46.95,1088
47.0,965
47.05,984
47.1,1086
47.15,1107
47.2,992
47.25,1011
47.3,1046
47.35,1048
47.4,1047
47.45,1017
47.5,1001
47.55,1091
47.6,1021
47.65,1015
47.7,1076
47.75,1043
47.8,1011
47.85,1035
47.9,1045
47.95,1050
48.0,1033
48.05,1046
48.1,1064
48.15,995
48.2,1022
48.25,1089
48.3,1008
48.35,1024
48.4,1042
48.45,987
48.5,1014
48.55,999
48.6,1003
48.65,1018
48.7,1023
48.75,980
48.8,1083
48.85,1086
48.9,1033
48.95,1010
49.0,1043
49.05,1064
49.1,1089
49.15,1081
49.2,1043
49.25,1056
49.3,1006
49.35,1031
49.4,1080
49.45,1065
49.5,1033
49.55,1095
49.6,1064
49.65,1053
49.7,1023
49.75,1028
49.8,1034
49.85,1022
49.9,1079
49.95,1066
50.0,1082
50.05,1062
50.1,1001
50.15,1048
50.2,1052
50.25,994
50.3,1054
50.35,1069
50.4,1035
50.45,1072
50.5,1073
50.55,1077
50.6,1060
50.65,1069
50.7,1105
50.75,1026
50.8,1013
50.85,1070
50.9,1028
50.95,1085
51.0,995
51.05,1025
51.1,1026
51.15,1078
51.2,1038
51.25,1027
51.3,1080
51.35,1047
51.4,988
51.45,1029
51.5,1041
51.55,1076
51.6,1050
51.65,1066
51.7,1068
51.75,1117
51.8,1037
51.85,1065
51.9,1015
51.95,1020
52.0,1096
52.05,1071
52.1,1069
52.15,1035
52.2,1024
52.25,992
52.3,1049
52.35,1050
52.4,1029
52.45,1070
52.5,1086
52.55,1068
52.6,1031
52.65,1057
52.7,1098
52.75,1053
52.8,1056
52.85,1039
52.9,1029
52.95,1059
53.0,1102
53.05,1007
53.1,1043
53.15,1031
53.2,1002
53.25,1083
53.3,1034
53.35,1044
53.4,1075
53.45,1070
53.5,1074
53.55,1083
53.6,1043
53.65,1044
53.7,1005
53.75,1151
53.8,1103
53.85,1041
53.9,1078
53.95,1127
54.0,1123
54.05,1061
54.1,1078
54.15,1026
54.2,1082
54.25,1054
54.3,1025
54.35,1089
54.4,1133
54.45,1066
54.5,1040
54.55,1067
54.6,1107
54.65,1083
54.7,1090
54.75,1019
54.8,1051
54.85,1014
54.9,1075
54.95,1054
55.0,999
55.05,1066
55.1,1036
55.15,1017
55.2,1013
55.25,1101
55.3,1078
55.35,1120
55.4,1107
55.45,1057
55.5,1104
55.55,1086
55.6,1072
55.65,1048
55.7,1140
55.75,1082
55.8,1059
55.85,1022
55.9,1015
55.95,1074
56.0,1126
56.05,1074
56.1,982
56.15,1031
56.2,1079
56.25,1050
56.3,1098
56.35,1051
56.4,1107
56.45,1080
56.5,1064
56.55,1056
56.6,1055
56.65,1027
56.7,1098
56.75,1045
56.8,1068
56.85,1108
56.9,1138
56.95,1085
57.0,1144
57.05,1062
57.1,1138
57.15,1100
57.2,1097
57.25,1096
57.3,1065
57.35,1120
57.4,1084
57.45,1093
57.5,1081
57.55,1129
57.6,1067
57.65,1070
57.7,1060
57.75,1082
57.8,1097
57.85,1052
57.9,1150
57.95,1078
58.0,1101
58.05,1116
58.1,1058
58.15,1121
58.2,1078
58.25,1081
58.3,1109
58.35,1084
58.4,1079
58.45,1085
58.5,1061
58.55,1064
58.6,1049
58.65,1054
58.7,1105
58.75,1060
58.8,1007
58.85,1138
58.9,1095
58.95,1110
59.0,1128
59.05,1108
59.1,1122
59.15,1097
59.2,1100
59.25,1057
59.3,1055
59.35,1058
59.4,1023
59.45,1091
59.5,1099
59.55,1103
59.6,1111
59.65,1059
59.7,1045
59.75,1118
59.8,1146
59.85,1081
59.9,1064
59.95,1102
60.0,1040
60.05,1109
60.1,1098
60.15,1118
60.2,1083
60.25,1074
60.3,1132
60.35,1109
60.4,1107
60.45,1092
60.5,1096
60.55,1137
60.6,1065
60.65,1145
60.7,1094
60.75,1087
60.8,1116
60.85,1147
60.9,1144
60.95,1103
61.0,1028
61.05,1046
61.1,1118
61.15,1114
61.2,1085
61.25,1128
61.3,1036
61.35,1121
61.4,1061
61.45,1072
61.5,1117
61.55,1099
61.6,1124
61.65,1154
61.7,1081
61.75,1129
61.8,1085
61.85,1087
61.9,1111
61.95,1143
62.0,1083
62.05,1061
62.1,1082
62.15,1081
62.2,1141
62.25,1121
62.3,1074
62.35,1135
62.4,1117
62.45,1089
62.5,1082
62.55,1088
62.6,1075
62.65,1040
62.7,1101
62.75,1041
62.8,1068
62.85,1111
62.9,1143
62.95,1095
63.0,1128
63.05,1054
63.1,1158
63.15,1052
63.2,1027
63.25,1079
63.3,1075
63.35,1040
63.4,1111
63.45,1115
63.5,1150
63.55,1130
63.6,1156
63.65,1098
63.7,1091
63.75,1030
63.8,1150
63.85,1134
63.9,1084
63.95,1058
64.0,1130
64.05,1162
64.1,1144
64.15,1058
64.2,1087
64.25,1100
64.3,1110
64.35,1048
64.4,1099
64.45,1036
64.5,1048
64.55,1059
64.6,1091
64.65,1106
64.7,1104
64.75,1125
64.8,1068
64.85,1132
64.9,1125
64.95,1067
65.0,1098
65.05,1085
65.1,1042
65.15,1031
65.2,1099
65.25,1114
65.3,1097
65.35,1162
65.4,1062
65.45,1075
65.5,1069
65.55,1042
65.6,1093
65.65,995
65.7,1078
65.75,1112
65.8,1083
65.85,1101
65.9,1048
65.95,1120
66.0,1031
66.05,1077
66.1,1092
66.15,1083
66.2,1076
66.25,1077
66.3,1059
66.35,1026
66.4,1096
66.45,1096
66.5,1085
66.55,1051
66.6,1081
66.65,1094
66.7,1149
66.75,1092
66.8,1097
66.85,1146
66.9,1155
66.95,1101
67.0,1089
67.05,1185
67.1,1160
67.15,1145
67.2,1094
67.25,1080
67.3,1131
67.35,1139
67.4,1107
67.45,1138
67.5,1106
67.55,1121
67.6,1088
67.65,1102
67.7,1122
67.75,1066
67.8,1152
67.85,1153
67.9,1098
67.95,1088
68.0,1112
68.05,1089
68.1,1134
68.15,1130
68.2,1043
68.25,1112
68.3,1093
68.35,1099
68.4,1075
68.45,1100
68.5,1026
68.55,1082
68.6,1085
68.65,1110
68.7,1077
68.75,1062
68.8,1035
68.85,1074
68.9,1069
68.95,1047
69.0,1143
69.05,1097
69.1,1063
69.15,1120
69.2,1053
69.25,1088
69.3,1107
69.35,1119
69.4,1138
69.45,1138
69.5,1130
69.55,1158
69.6,1078
69.65,1187
69.7,1129
69.75,1145
69.8,1132
69.85,1113
69.9,1141
69.95,1148
70.0,1072
70.05,1041
70.1,1052
70.15,1070
70.2,1082
70.25,1022
70.3,1148
70.35,1165
70.4,1093
70.45,1108
70.5,1119
70.55,1074
70.6,1115
70.65,1076
70.7,1079
70.75,1117
70.8,985
70.85,1139
70.9,1079
70.95,1112
71.0,1101
71.05,1105
71.1,1147
71.15,1181
71.2,1114
71.25,1135
71.3,1078
71.35,1057
71.4,1145
71.45,1130
71.5,1093
71.55,1100
71.6,1106
71.65,1032
71.7,1107
71.75,1106
71.8,1087
71.85,1086
71.9,1039
71.95,1009
72.0,1097
72.05,1053
72.1,1150
72.15,1140
72.2,1093
72.25,1076
72.3,1175
72.35,1109
72.4,1096
72.45,1178
72.5,1087
72.55,1109
72.6,1104
72.65,1053
72.7,1109
72.75,1153
72.8,1122
72.85,1129
72.9,1084
72.95,1073
73.0,1122
73.05,1108
73.1,1139
73.15,1041
73.2,1123
73.25,1065
73.3,1136
73.35,1129
73.4,1169
73.45,1093
73.5,1129
73.55,1136
73.6,1085
73.65,1138
73.7,1084
73.75,1075
73.8,1074
73.85,1129
73.9,1156
73.95,1086
74.0,1106
74.05,1138
74.1,1114
74.15,1095
74.2,1109
74.25,1107
74.3,1185
74.35,1141
74.4,1108
74.45,1096
74.5,1134
74.55,1116
74.6,1086
74.65,1102
74.7,1103
74.75,1138
74.8,1069
74.85,1083
74.9,1038
74.95,1132
75.0,1122
75.05,1095
75.1,1112
75.15,1132
75.2,1195
75.25,1074
75.3,1059
75.35,1093
75.4,1090
75.45,1118
75.5,1090
75.55,1074
75.6,1183
75.65,1110
75.7,1126
75.75,1108
75.8,1114
75.85,1187
75.9,1146
75.95,1129
76.0,1168
76.05,1162
76.1,1125
76.15,1136
76.2,1152
76.25,1122
76.3,1103
76.35,1172
76.4,1129
76.45,1092
76.5,1118
76.55,1133
76.6,1096
76.65,1126
76.7,1064
76.75,1140
76.8,1134
76.85,1087
76.9,1146
76.95,1148
77.0,1136
77.05,1103
77.1,1108
77.15,1073
77.2,1155
77.25,1184
77.3,1124
77.35,1098
77.4,1075
77.45,1132
77.5,1111
77.55,1035
77.6,1132
77.65,1166
77.7,1071
77.75,1125
77.8,1049
77.85,1137
77.9,1073
77.95,1160
78.0,1101
78.05,1090
78.1,1079
78.15,1117
78.2,1160
78.25,1161
78.3,1140
78.35,1166
78.4,1143
78.45,1129
78.5,1133
78.55,1184
78.6,1089
78.65,1171
78.7,1102
78.75,1133
78.8,1143
78.85,1115
78.9,1159
78.95,1111
79.0,1050
79.05,1089
79.1,1064
79.15,1131
79.2,1124
79.25,1077
79.3,1087
79.35,1110
79.4,1107
79.45,1123
79.5,1087
79.55,1080
79.6,1095
79.65,1142
79.7,1090
79.75,1166
79.8,1163
79.85,1099
79.9,1094
79.95,1095
80.0,1100
80.05,1068
80.1,1081
80.15,1097
80.2,1100
80.25,1100
80.3,1088
80.35,1051
80.4,1087
80.45,1130
80.5,1063
80.55,1119
80.6,1138
80.65,1139
80.7,1094
80.75,1156
80.8,1081
80.85,1061
80.9,1089
80.95,1131
81.0,1140
81.05,1115
81.1,1091
81.15,1119
81.2,1116
81.25,1051
81.3,1087
81.35,1130
81.4,1158
81.45,1116
81.5,1068
81.55,1129
81.6,1100
81.65,1099
81.7,1103
81.75,1143
81.8,1131
81.85,1101
81.9,1072
81.95,1101
82.0,1142
82.05,1096
82.1,1154
82.15,1117
82.2,1164
82.25,1132
82.3,1168
82.35,1147
82.4,1098
82.45,1176
82.5,1146
82.55,1087
82.6,1127
82.65,1067
82.7,1116
82.75,1077
82.8,1122
82.85,1141
82.9,1062
82.95,1112
83.0,1074
83.05,1179
83.1,1091
83.15,1118
83.2,1154
83.25,1106
83.3,1130
83.35,1105
83.4,1051
83.45,1124
83.5,1092
83.55,1159
83.6,1171
83.65,1181
83.7,1117
83.75,1095
83.8,1153
83.85,1142
83.9,1155
83.95,1105
84.0,1152
84.05,1152
84.1,1150
84.15,1106
84.2,1143
84.25,1118
84.3,1121
84.35,1140
84.4,1149
84.45,1096
84.5,1063
84.55,1161
84.6,1081
84.65,1180
84.7,1137
84.75,1103
84.8,1132
84.85,1115
84.9,1085
84.95,1155
85.0,1152
85.05,1154
85.1,1105
85.15,1146
85.2,1068
85.25,1139
85.3,1103
85.35,1092
85.4,1160
85.45,1108
85.5,1097
85.55,1140
85.6,1106
85.65,1078
85.7,1074
85.75,1121
85.8,1095
85.85,1096
85.9,1121
85.95,1142
86.0,1138
86.05,1091
86.1,1093
86.15,1053
86.2,1185
86.25,1101
86.3,1041
86.35,1127
86.4,1123
86.45,1192
86.5,1182
86.55,1121
86.6,1111
86.65,1116
86.7,1133
86.75,1137
86.8,1161
86.85,1117
86.9,1141
86.95,1155
87.0,1154
87.05,1147
87.1,1156
87.15,1118
87.2,1127
87.25,1134
87.3,1157
87.35,1168
87.4,1110
87.45,1120
87.5,1132
87.55,1113
87.6,1175
87.65,1158
87.7,1122
87.75,1107
87.8,1116
87.85,1128
87.9,1172
87.95,1161
88.0,1150
88.05,1132
88.1,1139
88.15,1063
88.2,1153
88.25,1175
88.3,1148
88.35,1152
88.4,1112
88.45,1144
88.5,1114
88.55,1133
88.6,1067
88.65,1061
88.7,1088
88.75,1151
88.8,1196
88.85,1102
88.9,1126
88.95,1130
89.0,1102
89.05,1129
89.1,1178
89.15,1146
89.2,1100
89.25,1189
89.3,1143
89.35,1123
89.4,1136
89.45,1105
89.5,1139
89.55,1129
89.6,1126
89.65,1090
89.7,1117
89.75,1158
89.8,1112
89.85,1167
89.9,1096
89.95,1182
90.0,1133
90.05,1098
90.1,1135
90.15,1144
90.2,1134
90.25,1088
90.3,1109
90.35,1152
90.4,1134
90.45,1137
90.5,1136
90.55,1105
90.6,1031
90.65,1088
90.7,1186
90.75,1081
90.8,1139
90.85,1117
90.9,1131
90.95,1106
91.0,1133
91.05,1077
91.1,1084
91.15,1165
91.2,1115
91.25,1093
91.3,1188
91.35,1095
91.4,1113
91.45,1152
91.5,1107
91.55,1134
91.6,1126
91.65,1096
91.7,1117
91.75,1151
91.8,1139
91.85,1199
91.9,1108
91.95,1140
92.0,1145
92.05,1134
92.1,1084
92.15,1072
92.2,1150
92.25,1177
92.3,1179
92.35,1132
92.4,1149
92.45,1200
92.5,1176
92.55,1137
92.6,1198
92.65,1181
92.7,1129
92.75,1126
92.8,1128
92.85,1138
92.9,1161
92.95,1149
93.0,1139
93.05,1174
93.1,1139
93.15,1143
93.2,1174
93.25,1112
93.3,1124
93.35,1195
93.4,1145
93.45,1173
93.5,1129
93.55,1154
93.6,1118
93.65,1119
93.7,1120
93.75,1139
93.8,1068
93.85,1177
93.9,1155
93.95,1119
94.0,1155
94.05,1129
94.1,1086
94.15,1139
94.2,1199
94.25,1138
94.3,1172
94.35,1116
94.4,1164
94.45,1170
94.5,1159
94.55,1118
94.6,1188
94.65,1204
94.7,1111
94.75,1120
94.8,1165
94.85,1144
94.9,1133
94.95,1123
95.0,1149
95.05,1196
95.1,1225
95.15,1130
95.2,1146
95.25,1110
95.3,1116
95.35,1184
95.4,1157
95.45,1165
95.5,1217
95.55,1123
95.6,1168
95.65,1148
95.7,1146
95.75,1116
95.8,1102
95.85,1127
95.9,1211
95.95,1130
96.0,1118
96.05,1055
96.1,1106
96.15,1177
96.2,1139
96.25,1181
96.3,1146
96.35,1162
96.4,1155
96.45,1166
96.5,1181
96.55,1149
96.6,1106
96.65,1099
96.7,1194
96.75,1099
96.8,1142
96.85,1107
96.9,1145
96.95,1119
97.0,1119
97.05,1107
97.1,1138
97.15,1122
97.2,1150
97.25,1078
97.3,1092
97.35,1145
97.4,1138
97.45,1085
97.5,1111
97.55,1089
97.6,1151
97.65,1190
97.7,1106
97.75,1117
97.8,1149
97.85,1105
97.9,1165
97.95,1117
98.0,1058
98.05,1097
98.1,1089
98.15,1129
98.2,1148
98.25,1145
98.3,1073
98.35,1110
98.4,1154
98.45,1157
98.5,1150
98.55,1105
98.6,1141
98.65,1074
98.7,1074
98.75,1137
98.8,1142
98.85,1135
98.9,1158
98.95,1146
99.0,1155
99.05,1116
99.1,1101
99.15,1135
99.2,1076
99.25,1089
99.3,1141
99.35,1108
99.4,1162
99.45,1141
99.5,1062
99.55,1129
99.6,1095
99.65,1107
99.7,1110
99.75,1157
99.8,1139
99.85,1089
99.9,1087
99.95,1111
100.0,1191
100.05,1125
100.1,1111
100.15,1209
100.2,1091
100.25,1187
100.3,1179
100.35,1057
100.4,1105
100.45,1141
100.5,1139
100.55,1088
100.6,1149
100.65,1165
100.7,1214
100.75,1142
100.8,1199
100.85,1134
100.9,1204
100.95,1147
101.0,1189
101.05,1141
101.1,1152
101.15,1135
101.2,1129
101.25,1176
101.3,1181
101.35,1189
101.4,1094
101.45,1094
101.5,1143
101.55,1166
101.6,1081
101.65,1122
101.7,1144
101.75,1130
101.8,1150
101.85,1126
101.9,1135
101.95,1113
102.0,1060
102.05,1101
102.1,1127
102.15,1150
102.2,1208
102.25,1144
102.3,1144
